code,product_name,brands,generic_name,categories_tags,ingredients_text,silver,gpt4omini,gptoss,llama3b,status,enum_choices,your_arbitrage,note,auto_arbitrage,auto_reason
4311596468843,Spinat & Ricotta Tortelloni,"Edeka, Gut & Günstig","Frische Eier-Teigwaren nach italienischer Art mit 29% spinat- und käsehaltiger Füllung, vorgegart","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:meals,en:pasta-dishes,en:pastas,en:stuffed-pastas,en:tortelloni","71% Eier-Teigwaren (Hartweizengrieẞ, Wasser, 8,5% Vollei, Sonnenblumenöl), 29% spinat - und käsehaltiger Füllung (34% Spinat, Hartweizengrieẞ, 12% Molkeneiweißkäse [Süßmolke, Sahne, Milch, Speisesalz, Säuerungsmittel: Citronensäure], 8% Gouda, Zwiebeln, jodiertes Speisesalz [Speisesalz, Kaliumjodat]...",,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",other,,other,kw:filled-pasta-no-class
4313920011275,Bio-Dinkel-Spiralen,Unsere Heimat,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:cereal-grains,en:pastas,en:noodles,en:wheats,en:spelts,en:torti",Dinkelweizenmehl,noodles,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",fusilli,,fusilli,kw:fusilli
4313920011442,Unsere Heimat Frische Eierspätzle,"Alb-Gold, Unsere Heimat",,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:noodles,en:spatzle","_Weizenmehl_, Trinkwasser, _Frischei_ (20%), Speisesalz, Rapsöl.",noodles,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
4316268502634,Schwäbische Spätzle,Albhof,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:pastas,en:noodles,en:german-pasta,en:spatzle,en:swabian-spatzle","_Hartweizengrieß_, 20% _Frischei_",noodles,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",other,,other,kw:spaetzle
4316268584999,Vollkorn-Penne,"BioBio, Netto MD",,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:noodles,en:dry-pastas,en:penne,en:penne-rigate,en:whole-wheat-noodles",_Vollkorn-Hartweizengrieß_,noodles,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",penne,,penne,kw:penne
4316268630306,Tortelloni mit Ricotta und Spinat aus EU,Mondo Italiano,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:meals,en:pasta-dishes,en:pastas,en:stuffed-pastas,en:tortellini,en:tortelloni","70% Eierteigware (_Hartweizengrieß_, 16,5% pasteurisiertes _Hühnervollei_, Wasser), 30% Füllung [43% _Molkeneiweißkäse_ (Ricotta) (_Molke_, Säuerungsmittel: Citronensäure, Milchsäure), Paniermehl (_Weizenmehl_, Speisesalz, Hefe), 6% Spinat, _Hartkäse_, _Süßmolkenpulver_, Rapsöl, Speisesalz, Säuerung...",,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",other,,other,kw:filled-pasta-no-class
4316268663526,Tortelloni,BioBio,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:meals,en:pasta-dishes,en:pastas,en:stuffed-pastas,en:tortellini,en:tortelloni,en:vegetables-tortellinis","67% Teig (_Hartweizengrieß_, Wasser, _Weizengluten_, Kurkuma, Tomatenpulver), 33 % Füllung [35% Tofu (55% Sojabohnen, Wasser, Gerinnungsmittel: Magnesiumchlorid), 29% Spinat, Paniermehl (_Weizenmehl_, Speisesalz, Hefe), Sonnenblumenöl, Gemüsebrühe (Meersalz, _Weizenmehl_, Kartoffelflocken, Sonnenblu...",,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",other,,other,kw:filled-pasta-no-class
4316734068886,Mie noddles,Diamond,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:dried-products,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:instant-noodles,de:mie-nudeln","_Weizen_mehl, Wasser, Gemüsepulver 3,9% (Pastinake, Knollen_sellerie_, Weißkohl, Broccoli, Karotte), Spinatpulver 1,5%, Salz, Kaliumcarbonate, Natriumcarbonate, Xanthan, Polyphosphate",noodles,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",noodles,,noodles,kw:noodles
4316734069067,Mie-Nudeln Vollkorn,"Bon asia, Kreyenhop & Kluge",Bonasia,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:pastas,en:noodles,en:chinese-noodles,en:whole-wheat-noodles","Harteeizenvollkorngrieß 80%, Weichweizenmehl.",noodles,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",noodles,,noodles,kw:noodles
4337185843099,Gewalzte Wandnudeln,K-Bio,Bio-Eierteigwaren,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:egg-pastas","_Hartweizengrieß_, _Eier_ (10%)",,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
4337256252171,4 Käse Tortellini,REWE Beste Wahl,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:meals,en:pasta-dishes,en:pastas,en:stuffed-pastas,en:fresh-pasta,en:pasta-stuffed-with-cheese,en:tortellini,en:fresh-pasta-stuffed-with-cheese","Teig 71% (_Hartweizengrieß_, _Vollei_8%, Sonnenblumenöl), Füllung 29% (Käsemischung 66% (Gouda (_Milch_, Speisesalz, Säuerungskulturen, mikrobielles Lab), Molkeneiweißkäse Ricotta (_Süßmolke_, _Schlagsahne_, _Milch_, Speisesalz, Säuerungsmittel (Citronensäure)), Gorgonzola (_Milch_, Säuerungskulture...",,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",other,,other,kw:filled-pasta-no-class
4337256601726,Schwäbische Maultaschen traditioneller Art,ja!,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:meals,en:pasta-dishes,en:pastas,en:stuffed-pastas,en:german-pasta,de:maultaschen,de:schwäbische-maultaschen","Schweinefleisch 28%, _Hartweizengrieß_, _Weizenmehl_, _Vollei_, Spinat 5%, Paniermehl (_Weizenmehl_, Speisesalz, Hefe), Wasser, Weißbrotwürfel (_Weizenmehl_, Speisesalz, Hefe), Zwiebeln, Lauch, Speck, jodiertes Speisesalz (Speisesalz, Kaliumjodat), Petersilie, Gewürze, Gewürzextrakte, Dextrose, Stab...",,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",other,,other,kw:filled-pasta-no-class
4337256672887,Rindfleisch Tortelloni HERZHAFT & WÜRZIG,"REWE Beste Wahl, Steinhaus GmbH",,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:meals,en:pasta-dishes,en:pastas,en:stuffed-pastas","Teig 71% (Hartweizengrieẞ, Wasser, Vollei¹ 6%², Sonnenblumenöl), Füllung 29% (Rindfleisch 14%², Paniermehl (Weizenmehl, Wasser, Speisesalz, Hefe), Zwiebeln, Karotten, Tomatenmark 2-fach konzentriert, jodiertes Speisesalz (Speisesalz, Kaliumjodat), Sonnenblumenöl, Knoblauch, Zucker, Kräuter, Gewürze)...",,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",other,,other,kw:filled-pasta-no-class
4388844009196,Spaghetti/Linguine,Rewe Bio,Bio Teigwaren aus Hartweizengrieß,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:dry-pastas,en:linguine",_Hartweizengrieß_,linguine,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",spaghetti,,spaghetti,kw:spaghetti
4388844009547,Cappelletti,REWE Bio,Frische Bio Teigwaren mit Spinat und Ricotta-Füllung,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:meals,en:pasta-dishes,en:pastas,en:stuffed-pastas","Teig 50% (_Hartweizengrieß_, Wasser, _Eier_, Speisesalz), Füllung 50% (Spinat 29%, _Molkeneiweißkäse_ Ricotta 24%, Wasser, _Gouda_, _Hartweizengrieß_, Meersalz, _Weizenmehl_, Gewürze, Speisesalz, Hefe), Rapsöl.",,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",other,,other,kw:filled-pasta-no-class
4388844014183,Tortellini Spinat-Ricotta,"REWE Beste Wahl, Steinhaus",Eier-Teigringe mit mild-würziger spinat- und ricottahaltiger Füllung,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:meals,en:pasta-dishes,en:pastas,en:stuffed-pastas,en:tortellini","Teig 73%: _Hartweizengrieß_, Wasser, _Vollei_ 12%, Sonnenblumenöl. Füllung 27%: Spinat 24%, _Hartweizengrieß_, _Molkeneiweißkäse_ _Ricotta_ 17%, _Emmentaler_, Sonneblumenöl, _Weizenmehl_, _Sahne_, jodiertes Speisesalz, Knoblauch, Zucker, _Butter_, Gewürze",,,,spaghetti,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",other,,other,kw:filled-pasta-no-class
4388844037069,Cappelletti,REWE Beste Wahl,Frische Eier-Teigwaren mit mild würziger spinathaltiger Füllung,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:meals,en:pasta-dishes,en:pastas,en:stuffed-pastas","Teig 50%: _Hartweizengrieß_, Wasser, _Vollei_ 9%, Sonnenblumenöl. Füllung 50%: Spinat 31%, _Crème Fraîche_, Molkeneiweißkäse Ricotta 13% (_Süßmolke_, _Schlagsahne_, _Milch_, Speisesalz, Säuerungsmittel Citronensäure), _Hartweizengrieß_, _Pecorino_ 5%, Kartoffelflocken, jodiertes Speisesalz, Zwiebeln...",,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",other,,other,kw:filled-pasta-no-class
4388844037762,Ravioli mit Tomate und Mozzarella,"REWE Bio, Zimmermann",Bio Ravioli Tomate-Mozzarella,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:meals,en:pasta-dishes,en:pastas,en:stuffed-pastas,en:ravioli","Teig (50%): _Hartweizengrieß_, _Vollei_, Wasser, Sonnenblumenöl Füllung (50%): _Käse_, Tomatenmark 12%, _Quark_, _fettarme Milch_, Tomaten 10%, _Mozzarella_ (40% Fett i. Tr.) 10%, Weißbrot (_Weizenmehl_, Hefe, Speisesalz), Gewürze, Meersalz, Kräuter",,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",other,,other,kw:filled-pasta-no-class
4388860684407,Tortelini,REWE Beste Wahl,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:meals,en:pasta-dishes,en:pastas,en:stuffed-pastas,en:tortelloni","Teig 73% (Hartweizengrieß, Wasser, Vollei 8%, Sonnenblumenöl), Füllung 27 % (Spinat 24 %, Hartweizengrieß, Molkeneiweißkäse Ricotta 17% :(Süßmolke, Schlagsahne, Milch, Speisesalz, Säuerungsmittel Citronensäure), Emmentaler, Sonnenblumenöl, Weizenmehl, Sahne, jodiertes Speisesalz (Speisesalz, Kaliumj...",,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
4580352290121,Potato ramen,Samyang,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:dried-products,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:instant-noodles","noodle(88,1%): potato starch(46%),  wheat flour (22%) , palm oil(12%), wheat gluten, salt emulsifier [lecithin e322)], oybean oil, acidity regulatoripotassium carbonate(e501), sodium carbonatees00), sodium phosphate dibasic(e339), citric acid(e330)], water, thickener[guar gum(e412)], green tea flavo...",noodles,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",noodles,,noodles,kw:noodles
4710008211655,Pasta oriental sabor marisco,KUNG-FU,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:dried-products,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:instant-noodles,es:pasta-oriental","Preparado alimenticio a base de harina de TRIGO (76,51g): Harina de TRIGO (67%), manteca de palma, estabilizador: coma guar, antioxidante: extracto rico en tocoferoles. Condimento preparado deshidratado sabor a MARISCO (3,90g): Sal (2,62%), potenciader de sabor: glutamato monosódico, extracto de MAR...",noodles,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
4792018233131,Instant Noodles Kottu Mee,Prima,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:dried-products,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:instant-noodles,xx:lamian","Noodle Cake: Wheat flour, Water, RBD Palm oil (INS501), Sodium bicarbonate (INS 500ii), tripolyphosphate (INS 451i), Potassium carbonatem Sodium carboxymethyl cellulose (INS 466), Sodi Salt, Tertiary-butyl hydroquinone(INS 319) extract, Chilli powder, Hydrolized vegetable protein,  Seasoning Sachet:...",noodles,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",noodles,,noodles,kw:noodles
4897878000012,出前一丁,"Nissin, Nissin Demae",Instant Noodles,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:meals,en:dried-products,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:soups,en:instant-noodles,en:instant-noodle-soups","noodles:   wheat  flour, palm oil, salt, potassium carbonate, sodium tripolyphosphate, sodium carbonate, sodium hexametaphosphate, alginic acid, sodium phosphate, guar gum, tocopherols, ascorbyl palmitate,  soup base: salt,  soy  sauce powder (  soybean  ,  wheat , salt), sugar, monosodium glutamate...",noodles,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",noodles,,noodles,kw:noodles
4897878000029,Instant noodle Five Spices Beef Flavour,"Nissin, Nissin Demae","Instant Noodles, Five Spice Artificial Beef Flavor","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:dried-products,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:instant-noodles","noodles ( wheat  flour, palm oil, salt, potassium carbonate e501ii, sodium tripolyphosphate e452ii, sodium carbonate, sodium hexametaphosphate e339, alginic acid, sodium phosphate, guar gum, tocopherols, ascorbic palmitate), soup base (salt,  soy  sauce powder ( soybeans ,  wheat , salt), monosodium...",noodles,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",noodles,,noodles,kw:noodles
4897878800025,TONKOTSU FLAVOR RAMEN NOODLES,NISSIN,Instant Ramen,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:dried-products,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:instant-noodles,en:instant-noodle-soups,en:instant-ramen","Noulles (82% Fame ble, huile de palme, amidon de tapioca, sel, correcteur d'acidité: [E452, E501, E451, E500, E339, E450), chlorure de potassium, épaississant: [E401, E412], antioxydant: [E306, E304], poudre de thé vert. Sauce d'épices: Sauce soja (eau, soja, blé sell, huile de sésame, huile de caim...",noodles,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",noodles,,noodles,kw:noodles
5000118203664,King Pot Noodle Chicken & Mushroom,King,Noodles in chicken and mushroom sauce,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:meals,en:cereals-and-their-products,en:dried-products,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:instant-noodles,en:instant-noodle-soups","Noodle mix (96%): Dried noodles (69%) [WHEAT flour (contains calcium carbonate, i niacin, thiamin), palm oil, salt, firming agents (potassium carbonate, sodium carbonate maltodextrin, WHEAT flour, sweetcorn, potassium chloride, flavour enhancers (monosodium glutamate, disodium inosinate, disodium gu...",noodles,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
5000119004536,Macaroni,Tesco,Dried macaroni pasta made from durum wheat semolina,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:dry-pastas,en:durum-wheat-pasta,en:durum-wheat-macaroni",Durum _Wheat_ Semolina.,,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",macaroni,,macaroni,kw:macaroni
5000119300102,Farfalle,TESCO,Dried farfalle pasta made from durum wheat semolina,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:dry-pastas,en:durum-wheat-pasta,fr:farfalles,en:dry-durum-wheat-pasta",Durum _Wheat_ Semolina.,,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",farfalle,,farfalle,kw:farfalle
5000119532329,Conchiglie,Tesco,Pasta Shells,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:durum-wheat-pasta,en:conchiglie",Durum _Wheat_ Semolina,,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",other,,other,kw:specific-shape-no-class
5000169140116,Spaghetti Carbonara,Waitrose,Spaghetti carbonara,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:meals,en:pasta-dishes,en:pastas,en:spaghetti,en:carbonara-style-pasta,en:spaghetti-with-carbonara","Water, durum wheat semolina, milk, pork - 7%, mature Cheddar cheese, pasteurised free range egg, Crana Padano cheese, double cream, single cream, rapeseed oil, onion, cornflour, salt, black pepper, garlic puree, preservatives sodium nitrite and potassium nitrate, antioxidant sodium ascorbate",spaghetti,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",spaghetti,,spaghetti,kw:spaghetti
5000169578858,LINGUINE,WAITROSE & PARTNERS,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:durum-wheat-pasta,en:linguine",Dried durum wheat seonna pasta. REDIENTS: Durum wheat semolina ALLERGENS:,linguine,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",linguine,,linguine,kw:linguine
5000232815989,Rigatoni,Napolina,Rigatoni,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:durum-wheat-pasta,en:rigatoni",100% Durum _Wheat_ Semolina.,rigatoni,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",rigatoni,,rigatoni,kw:rigatoni
5000354907357,SUPER NOODLES CHICKEN FLAVOUR,Batchelors,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:dried-products,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:instant-noodles,en:instant-noodle-soups","Noodles (80%) (Wheat Flour, Palm Oil, Potato Starch, Acidity Regulators Potassium Lactate, Citric Acid, Potassium Carbonate, Sodium Carbonate), Salt, Flavour Enhancer (Monosodium Glutamate), Colour (Carotenes), Antioxidant Tocopherol-Rich Extract)), Maltodextrin, Wheat Flour, Maize Starch, Dried Glu...",noodles,,,,no_llm_data,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
